Customer ID,First Name,Last Name,Date of Birth,Country,Education,Annual Income,Marital Status,Gender,Date of First Transaction,Exited,IsActiveMember,Account Balance,Current Account,Saving Account,Mortgage,Credit Score,Has Credit Card,Number of Complaints,Satisfaction Score
1008790,David,Gonzales,1998-06-21,USA,Bachelor,193568.55,Single,Female,2007-08-02,No,Yes,194061.49,Yes,No,Yes,379,Yes,8,2.4
1008791,Carlos,Simmons,1977-09-14,Germany,Bachelor,148553.39,Married,Female,2007-10-13,Yes,No,211383.38,No,Yes,Yes,530,No,13,1.21
1008792,Daniel,Jones,1974-11-11,UK,Master,175611.04,Married,Female,2012-03-09,No,No,72782.14,No,No,No,537,Yes,11,3.39
1008793,Charles,Wilkins,1967-10-06,UK,Master,171893.24,Single with Partner,Female,2018-08-07,No,No,86876.25,Yes,No,No,302,No,5,4.37
1008794,Heather,Martin,1955-09-09,Germany,Doctorate,173634.71,Married,Male,2021-05-25,Yes,No,37899.63,No,No,Yes,415,No,1,1.22
1008795,Patrick,Munoz,1973-07-02,USA,GCSE,85924.03,Single with Partner,Female,2009-05-28,No,No,214410.98,Yes,No,No,502,No,2,3.09
1008796,Erica,Gonzalez,1957-09-27,USA,Bachelor,137732.37,Single with Partner,Male,2018-11-23,No,No,163197.9,Yes,No,Yes,602,No,17,4.93
1008797,Patricia,Walker,1992-10-17,UK,Master,131487.27,Married,Female,2016-11-26,No,Yes,19756.46,Yes,No,Yes,377,No,18,1.2
1008798,Rose,Carter,1987-08-15,USA,Doctorate,198290.26,Single with Partner,Male,2001-03-09,No,No,76192.79,No,No,No,834,Yes,18,2.18
1008799,Bryce,Castillo,1995-06-28,UK,Master,123623.61,Single with Partner,Male,2016-04-05,Yes,No,38520.17,No,No,Yes,805,No,8,2.77
1008800,Terri,Bell,1945-03-03,USA,Doctorate,157418.92,Married,Female,2014-09-09,No,No,242319.35,No,Yes,No,577,Yes,12,1.69
1008801,Billy,Brown,1979-03-25,Germany,Bachelor,154006.43,Divorced,Male,2023-05-15,No,Yes,81420.86,Yes,No,No,579,No,7,3.2
1008802,Logan,Ingram,1968-08-18,UK,Master,148801.52,Single with Partner,Male,2012-09-22,No,Yes,124318.24,Yes,No,Yes,454,No,4,4.41
1008803,April,Cisneros,1957-06-08,USA,Bachelor,182558.71,Married,Male,2011-12-09,Yes,No,79748.34,No,No,No,316,Yes,14,2.46
1008804,Rachel,Mitchell,1965-01-28,Canada,Bachelor,179628.02,Divorced,Female,2009-02-08,No,Yes,118784.41,Yes,No,No,626,No,6,1.04
1008805,Victoria,Fuller,1972-11-08,USA,GCSE,110901.59,Married,Male,2000-10-02,No,Yes,249656.09,Yes,Yes,No,424,No,3,3.45
1008806,Douglas,Vance,1980-01-16,Germany,Master,151639.0,Married,Male,2004-12-14,No,Yes,72132.24,Yes,No,No,684,Yes,4,4.53
1008807,William,Jones,1954-12-18,USA,Doctorate,165134.36,Married,Female,2008-10-19,No,No,70942.46,Yes,Yes,Yes,677,No,11,4.17
1008808,Shannon,Wilson,1980-06-10,Germany,GCSE,109661.48,Single with Partner,Male,2007-01-24,No,No,93096.34,Yes,Yes,No,543,Yes,13,3.6
1008809,Michelle,Gomez,1997-11-12,UK,GCSE,119409.41,Single,Female,2005-12-05,No,No,42661.47,Yes,Yes,No,653,No,11,4.1
1008810,Jennifer,Carpenter,1992-10-20,UK,Master,197543.55,Married,Female,2021-05-29,No,No,184852.34,Yes,Yes,No,720,No,10,2.29
1008811,Stephen,Williams,1951-12-23,UK,Master,177427.51,Married,Male,2001-09-21,No,Yes,95083.34,No,Yes,No,664,No,9,2.94
1008812,Brady,Phillips,1983-03-12,USA,Doctorate,131458.2,Married,Female,2010-04-17,No,Yes,145382.35,No,Yes,No,698,Yes,13,2.54
1008813,Veronica,Ramirez,1975-02-06,Germany,GCSE,26225.86,Single with Partner,Female,2003-03-25,No,Yes,165461.25,Yes,Yes,No,409,Yes,9,1.16
1008814,Travis,Arnold,1975-03-28,UK,GCSE,103220.96,Married,Male,2002-03-24,Yes,No,9246.73,Yes,No,Yes,355,Yes,2,1.98
1008815,Joshua,Copeland,1982-04-21,USA,Bachelor,187275.36,Married,Male,2017-01-02,Yes,No,161143.1,Yes,No,Yes,342,Yes,16,2.99
1008816,Keith,Rodriguez,1988-10-13,Germany,GCSE,95650.65,Single with Partner,Female,2005-10-15,No,Yes,133379.23,No,No,Yes,679,Yes,18,3.58
1008817,Ashley,Strickland,1968-02-16,USA,GCSE,50872.65,Single with Partner,Male,2003-11-14,Yes,No,21079.46,No,Yes,No,526,No,18,1.08
1008818,Danielle,Gibbs,1991-08-30,UK,GCSE,85422.51,Single with Partner,Male,2015-07-23,No,Yes,31471.84,No,No,No,569,No,4,4.71
1008819,Allison,Scott,1980-02-02,USA,GCSE,54359.85,Married,Female,2008-02-28,No,No,110423.29,Yes,No,Yes,744,Yes,4,3.39
1008820,Joe,Mcdonald,2005-11-08,UK,GCSE,67262.23,Single with Partner,Male,2020-10-11,No,No,86838.41,No,No,Yes,535,Yes,2,4.34
1008821,Mary,Le,1999-04-27,UK,Doctorate,150594.81,Single with Partner,Female,2004-02-15,No,No,109598.95,Yes,Yes,Yes,511,Yes,7,1.74
1008822,Ryan,Rogers,1971-04-09,Canada,GCSE,111709.45,Married,Male,2015-01-24,Yes,No,159024.57,Yes,No,Yes,399,Yes,17,3.51
1008823,Paul,Moran,2001-04-04,UK,Bachelor,138732.59,Single with Partner,Female,2023-11-22,Yes,No,38944.43,No,No,No,488,No,12,1.32
1008824,Perry,Thomas,1967-06-26,UK,Doctorate,166208.87,Single,Male,2000-04-30,Yes,No,165746.18,No,Yes,No,308,Yes,15,2.81
1008825,Brian,West,1991-07-15,Germany,Master,148878.52,Married,Male,2023-06-18,No,Yes,204604.35,No,No,Yes,652,Yes,17,3.79
1008826,Alex,Kelly,2002-03-16,UK,Master,173045.69,Single with Partner,Male,2001-05-08,No,No,1130.89,Yes,Yes,No,515,No,15,3.64
1008827,Jessica,Pope,1969-08-13,USA,Master,165165.05,Married,Male,2001-02-01,Yes,No,92368.51,Yes,Yes,No,707,Yes,7,1.93
1008828,Robert,Wells,1992-06-01,UK,Master,193918.21,Single with Partner,Male,2006-07-27,Yes,No,69081.83,No,Yes,Yes,496,Yes,17,1.44
1008829,Brandon,Bates,1979-06-04,UK,Master,128128.97,Single,Male,2004-12-22,No,No,108227.14,No,No,No,728,No,0,2.42
1008830,Cassandra,Edwards,1977-10-01,UK,Master,137651.27,Single with Partner,Female,2000-03-05,No,No,153973.57,No,No,No,575,No,12,3.44
1008831,Colin,Campos,1963-05-09,UK,Doctorate,181307.84,Married,Male,2014-09-16,No,Yes,47217.3,No,No,Yes,523,Yes,13,1.36
1008832,David,Dunn,1996-05-14,USA,Bachelor,149502.95,Married,Male,2023-05-19,No,Yes,33870.27,No,Yes,Yes,657,No,12,4.35
1008833,Nicholas,Melton,2005-05-06,Germany,GCSE,39915.24,Married,Male,2007-10-09,No,Yes,182318.07,Yes,Yes,No,666,No,5,3.02
1008834,Bryan,Rodriguez,1952-03-13,USA,Doctorate,160265.7,Married,Female,2002-01-21,Yes,No,171563.98,Yes,No,Yes,744,No,20,4.43
1008835,Kristina,Gomez,1972-05-01,Canada,Bachelor,172171.36,Single with Partner,Female,2010-11-27,No,No,115426.79,Yes,No,No,775,No,9,3.6
1008836,Thomas,Baker,1948-01-24,UK,Doctorate,123586.14,Single with Partner,Female,2004-08-25,No,No,125530.15,Yes,No,Yes,604,Yes,12,4.9
1008837,Peter,Brown,1999-11-09,USA,GCSE,51995.7,Married,Male,2014-08-15,No,Yes,67757.37,No,Yes,Yes,366,Yes,12,2.97
1008838,Victoria,Lee,2006-03-05,USA,Bachelor,184753.8,Married,Male,2002-11-09,Yes,No,82563.11,No,Yes,Yes,675,No,3,3.9
1008839,Susan,Brown,1984-07-22,Canada,Doctorate,161619.57,Married,Male,2021-11-02,No,No,80292.61,No,Yes,Yes,310,Yes,7,2.96
1008840,Edwin,Burgess,1988-02-09,UK,GCSE,27396.4,Single with Partner,Female,2023-11-17,No,No,181693.24,No,No,Yes,664,No,9,1.68
1008841,Juan,Wright,1967-03-10,USA,Doctorate,142556.08,Married,Male,2012-08-30,No,No,139088.52,No,Yes,Yes,431,No,5,1.36
1008842,Nathaniel,Schultz,1972-12-21,Germany,Doctorate,171131.25,Married,Female,2018-08-03,No,No,182480.37,No,Yes,No,587,No,13,1.94
1008843,Jessica,Gomez,1982-03-21,UK,Doctorate,135948.76,Married,Male,2017-03-26,No,Yes,147842.88,Yes,No,Yes,735,No,4,3.31
1008844,Kyle,Robinson,2000-05-25,Germany,Bachelor,186191.31,Married,Male,2017-02-02,No,No,136590.82,No,No,No,534,No,14,4.33
1008845,Jason,Hodges,1980-02-04,UK,Master,174126.07,Single,Male,2021-07-30,No,Yes,80417.26,No,No,No,653,No,20,1.57
1008846,Roger,Johnson,1950-09-09,Germany,Master,157710.32,Single,Male,2003-06-22,No,Yes,99108.27,No,Yes,Yes,340,Yes,6,4.7
1008847,Kayla,Wells,1977-07-04,Canada,Master,193249.9,Married,Male,2022-09-18,No,No,221894.51,Yes,No,Yes,509,No,1,2.91
1008848,Peter,Christian,1956-05-25,USA,Master,151344.06,Single,Male,2008-04-08,No,Yes,144152.13,No,No,Yes,627,No,7,3.02
1008849,Mark,Johnson,1976-12-20,USA,Doctorate,138805.87,Married,Male,2004-06-13,No,Yes,131304.04,No,Yes,No,681,No,19,1.12
1008850,Cynthia,Henderson,1968-11-18,UK,Master,172912.24,Single,Female,2017-05-23,Yes,No,13661.62,Yes,Yes,Yes,624,No,6,4.88
1008851,Allison,Kelley,1985-02-21,Canada,Doctorate,165863.61,Married,Male,2004-03-15,Yes,No,167853.94,Yes,No,No,380,No,16,1.24
1008852,Kenneth,Clark,1999-03-08,USA,GCSE,56183.8,Married,Male,2022-10-29,No,No,171629.96,Yes,No,Yes,786,Yes,20,2.16
1008853,Isabella,Taylor,1981-06-09,UK,GCSE,56991.8,Single with Partner,Male,2002-07-10,No,Yes,172787.88,No,Yes,Yes,338,No,0,3.53
1008854,Terri,Perry,2005-11-18,USA,Bachelor,151856.82,Single with Partner,Male,2001-02-26,Yes,No,23169.04,No,No,No,477,Yes,5,3.57
1008855,Angel,Deleon,1972-05-05,USA,Bachelor,143291.09,Single with Partner,Male,2014-05-08,No,No,75393.63,Yes,Yes,No,387,No,7,2.71
1008856,Veronica,Combs,2003-01-04,UK,Master,176819.31,Married,Male,2017-03-14,No,No,93058.02,No,No,No,604,Yes,20,4.48
1008857,Thomas,Lozano,1972-12-26,UK,GCSE,86530.41,Single with Partner,Male,2004-12-25,No,No,206693.63,No,Yes,Yes,754,Yes,3,2.33
1008858,Amanda,Kirby,1949-08-27,UK,Doctorate,155262.21,Single,Male,2023-12-10,No,No,245175.91,No,Yes,Yes,795,No,18,1.62
1008859,Joseph,Larsen,1969-03-09,USA,Bachelor,151828.37,Single,Female,2017-11-22,Yes,No,103921.0,Yes,No,Yes,764,Yes,4,1.17
1008860,Olivia,Williams,1964-06-15,USA,Bachelor,149204.1,Single,Male,2010-09-23,Yes,No,138748.46,Yes,Yes,No,575,Yes,19,1.55
1008861,Madeline,Alvarado,1952-05-15,USA,GCSE,51212.96,Single,Male,2009-10-12,Yes,No,2231.38,No,No,Yes,774,Yes,12,4.82
1008862,Andrew,Fitzgerald,1957-04-19,Germany,Bachelor,126855.73,Married,Male,2011-10-24,No,No,2591.31,Yes,Yes,No,600,No,11,2.24
1008863,Lori,Fields,1984-12-27,Germany,GCSE,49747.65,Married,Male,2001-08-21,No,Yes,18995.26,Yes,No,Yes,757,Yes,20,3.63
1008864,James,Stone,1972-03-31,USA,GCSE,54835.33,Single,Male,2002-09-16,No,Yes,179978.82,No,No,No,544,Yes,12,4.87
1008865,Haley,Mcgee,1999-09-26,UK,Master,163814.72,Divorced,Male,2010-09-24,No,Yes,44862.89,Yes,No,Yes,423,Yes,18,4.54
1008866,Natalie,Durham,1977-05-26,USA,GCSE,98283.7,Single with Partner,Male,2009-10-30,No,Yes,189559.11,No,Yes,Yes,435,No,1,3.02
1008867,Sandra,Cook,1952-12-29,USA,GCSE,61987.41,Divorced,Female,2014-07-14,Yes,No,108196.29,No,Yes,Yes,550,No,12,1.34
1008868,Eugene,Thomas,1996-12-31,USA,Master,195580.55,Single,Male,2021-06-19,No,No,212552.26,Yes,No,Yes,343,No,7,3.88
1008869,Paige,Perry,1986-09-03,USA,GCSE,103425.6,Single with Partner,Female,2008-07-31,No,Yes,217630.97,No,No,Yes,617,No,15,1.53
1008870,Richard,Powell,1990-12-02,UK,Bachelor,198784.15,Single with Partner,Female,2015-06-21,No,Yes,220006.29,Yes,No,Yes,407,Yes,13,1.59
1008871,Latoya,Rivera,1987-11-28,Canada,GCSE,108115.49,Divorced,Female,2001-06-06,No,No,136058.26,Yes,Yes,No,638,Yes,20,4.52
1008872,Jeffery,Stewart,1992-01-11,UK,Bachelor,169338.08,Married,Female,2019-11-25,No,No,197211.45,No,No,Yes,382,No,0,3.67
1008873,Latoya,Beasley,1986-02-27,USA,Master,167878.34,Single with Partner,Male,2008-09-03,No,Yes,165613.29,Yes,Yes,No,718,Yes,3,4.72
1008874,Karen,Sanchez,1971-10-20,UK,GCSE,36434.51,Single,Male,2012-03-01,No,No,47003.61,No,No,Yes,711,No,20,4.83
1008875,Jessica,Gonzalez,1959-02-08,Canada,Doctorate,177791.94,Single,Female,2014-10-19,No,No,95626.57,No,Yes,Yes,561,No,5,2.84
1008876,John,Norman,1982-08-08,UK,Doctorate,168016.55,Single,Male,2005-04-18,No,Yes,240605.64,No,No,No,396,Yes,4,3.68
1008877,Emily,Keller,1974-11-11,UK,GCSE,72665.48,Divorced,Female,2009-11-05,Yes,No,193232.15,Yes,No,No,360,No,15,3.62
1008878,Benjamin,Vazquez,1982-11-11,UK,Doctorate,175462.95,Single,Male,2020-03-09,Yes,No,66043.27,No,No,No,375,No,4,1.45
1008879,Deanna,White,1996-09-16,UK,Bachelor,155523.83,Single,Male,2017-11-30,No,Yes,70531.19,No,No,No,671,Yes,8,3.48
1008880,Jessica,Wallace,1959-04-23,UK,GCSE,74290.53,Divorced,Female,2022-11-14,Yes,No,63843.61,Yes,No,Yes,527,No,11,1.44
1008881,Joseph,Chambers,2004-05-12,USA,GCSE,62241.82,Single,Male,2014-12-17,No,Yes,82472.23,No,Yes,Yes,530,No,8,4.42
1008882,Peter,Roberts,1978-09-15,USA,Bachelor,177389.67,Single with Partner,Male,2006-05-14,No,No,232105.52,No,Yes,No,798,No,10,4.71
1008883,Cynthia,Reed,2000-11-01,UK,Master,190128.88,Single with Partner,Female,2007-05-13,No,Yes,108612.16,No,No,No,635,No,5,2.56
1008884,Tina,Powell,1952-06-15,UK,Bachelor,187267.6,Single,Male,2011-10-30,No,Yes,91317.4,Yes,Yes,Yes,737,Yes,19,3.78
1008885,Nichole,Giles,1953-08-25,Germany,Master,182882.02,Single,Male,2019-11-22,Yes,No,60099.91,Yes,No,Yes,366,Yes,8,3.8
1008886,Virginia,Nolan,1993-12-12,USA,Master,121103.02,Married,Male,2008-11-06,Yes,No,223145.05,Yes,Yes,No,769,No,7,1.2
1008887,Chad,Obrien,1984-03-15,Germany,Bachelor,192950.44,Divorced,Male,2006-10-02,Yes,No,239361.19,No,Yes,No,357,No,15,1.65
1008888,Cynthia,Cohen,1968-08-25,USA,Master,141990.06,Single with Partner,Male,2008-06-30,Yes,No,81155.95,No,Yes,No,654,No,6,4.54
1008889,Noah,Reynolds,2001-01-04,UK,Doctorate,191037.92,Married,Male,2020-03-11,Yes,No,154316.69,Yes,No,No,726,Yes,20,1.79
1008890,Morgan,Tucker,1948-09-15,UK,GCSE,42908.94,Married,Male,2010-08-15,No,Yes,239624.96,No,Yes,No,495,No,17,4.03
1008891,Susan,Smith,1966-04-09,UK,Bachelor,155171.66,Married,Female,2017-04-04,Yes,No,125070.21,Yes,No,Yes,648,Yes,14,3.37
1008892,Emily,Gray,2000-05-22,Germany,Bachelor,179951.9,Single with Partner,Female,2010-01-24,Yes,No,117378.13,No,No,Yes,511,Yes,1,3.86
1008893,Amanda,Mcgee,1958-05-02,Canada,Bachelor,171222.32,Married,Female,2007-01-21,No,Yes,132112.48,Yes,Yes,Yes,328,Yes,0,1.6
1008894,Ricardo,Walker,1971-11-19,USA,Bachelor,153273.76,Single,Male,2021-04-13,Yes,No,8679.24,No,Yes,Yes,441,Yes,17,4.22
1008895,Gina,Garcia,2001-06-20,UK,Bachelor,174289.91,Single with Partner,Male,2018-10-23,No,Yes,75309.71,No,No,No,684,No,10,2.46
1008896,Chelsea,Walton,2001-05-04,UK,Master,163915.96,Married,Female,2016-07-12,No,Yes,174868.46,No,Yes,No,508,Yes,20,4.95
1008897,Pamela,Medina,1945-05-31,UK,Master,142058.9,Single,Female,2000-12-28,No,Yes,241695.7,No,No,No,570,No,5,2.73
1008898,Ryan,Soto,1987-04-28,USA,Bachelor,171706.36,Single with Partner,Male,2018-07-15,Yes,No,142358.68,Yes,Yes,Yes,415,No,12,2.27
1008899,Michael,Hicks,1946-01-02,UK,GCSE,43607.72,Married,Male,2012-05-15,Yes,No,47942.77,No,Yes,No,388,Yes,11,1.57
1008900,John,Dunn,1982-06-18,Canada,Bachelor,175519.06,Married,Male,2007-05-19,No,Yes,106932.59,Yes,No,No,568,Yes,16,1.28
1008901,Steven,Smith,1992-12-26,UK,Bachelor,120248.87,Single with Partner,Male,2005-03-15,No,No,122708.91,No,No,No,780,Yes,8,4.53
1008902,Mallory,Johnson,1962-05-24,Canada,Bachelor,163901.8,Married,Female,2018-02-23,No,No,38395.29,No,Yes,Yes,835,Yes,4,1.49
1008903,Charles,Reynolds,1972-04-29,Germany,Doctorate,152085.41,Single with Partner,Male,2022-05-17,No,No,82588.99,Yes,No,Yes,717,No,13,4.52
1008904,Sherry,Gordon,1993-10-18,Germany,Bachelor,144248.3,Single with Partner,Male,2012-03-18,No,No,111488.11,No,Yes,No,694,No,20,3.2
1008905,Joseph,Townsend,1950-11-02,USA,GCSE,73507.96,Single with Partner,Female,2005-09-25,No,No,65770.79,Yes,No,No,784,Yes,12,3.65
1008906,Leah,Everett,2004-05-30,USA,Bachelor,171624.93,Single with Partner,Male,2009-04-28,Yes,No,88730.05,No,Yes,Yes,324,No,19,4.23
1008907,Eric,Cruz,1990-09-11,USA,Master,197224.98,Single with Partner,Female,2019-02-26,No,Yes,69350.59,Yes,No,No,404,No,11,3.17
1008908,Andrew,Wong,1986-12-11,USA,Master,186645.16,Married,Female,2013-08-08,No,Yes,153360.25,No,No,No,715,Yes,14,2.97
1008909,Lauren,Bell,1947-10-25,USA,Bachelor,177371.99,Single,Male,2016-01-11,No,Yes,144819.21,No,No,Yes,364,No,4,4.13
1008910,Dawn,Foster,1968-08-09,Canada,GCSE,69980.82,Married,Female,2004-05-05,Yes,No,138103.14,Yes,Yes,No,328,No,8,2.66
1008911,Allison,Watson,1998-04-09,Germany,Bachelor,151371.53,Single with Partner,Male,2023-09-05,No,No,24545.14,No,No,Yes,758,Yes,14,1.31
1008912,Matthew,Becker,1944-08-20,Germany,Bachelor,122602.37,Married,Male,2006-03-21,No,No,46215.99,No,No,No,321,Yes,14,3.52
1008913,Kimberly,Carroll,1977-07-08,Germany,Doctorate,148727.75,Married,Female,2018-12-08,No,Yes,28062.46,Yes,Yes,Yes,315,No,1,1.14
1008914,Denise,Hill,1951-10-21,UK,Master,187870.17,Single with Partner,Female,2014-01-10,No,No,16194.93,No,Yes,Yes,530,No,13,3.4
1008915,April,David,1958-08-31,UK,Master,150721.97,Single,Female,2005-05-30,Yes,No,62008.74,No,No,Yes,656,Yes,1,3.04
1008916,Larry,Lewis,1979-07-08,USA,Bachelor,156926.8,Single with Partner,Female,2017-03-17,No,Yes,48952.56,No,Yes,Yes,527,No,13,2.22
1008917,Kimberly,Sanchez,1950-06-30,USA,Bachelor,141746.75,Married,Male,2019-12-17,No,Yes,181359.1,No,Yes,Yes,814,No,5,2.38
1008918,Robert,Wood,1961-02-25,Germany,Master,141930.62,Married,Female,2000-06-12,No,No,174093.35,No,No,Yes,526,No,14,2.82
1008919,Joseph,Christensen,1986-08-22,USA,Bachelor,124949.74,Married,Female,2009-07-25,No,Yes,50654.26,No,Yes,No,735,No,18,2.97
1008920,Ashley,Parker,1968-08-30,USA,Doctorate,169104.31,Single,Male,2009-10-21,No,No,41724.71,No,Yes,No,586,Yes,15,2.7
1008921,Kathryn,Johnston,1947-07-04,USA,Bachelor,155845.55,Married,Female,2012-04-29,No,Yes,36565.98,No,Yes,No,846,Yes,8,2.57
1008922,Tara,Caldwell,1979-07-11,UK,GCSE,82172.24,Married,Male,2006-06-14,Yes,No,80284.47,No,No,No,417,No,11,2.3
1008923,Katherine,Sellers,1947-05-22,USA,Master,163750.95,Married,Female,2014-08-07,No,Yes,73829.04,No,Yes,No,733,Yes,18,3.59
1008924,Scott,Fuentes,1953-04-02,Germany,GCSE,100689.08,Single with Partner,Female,2019-10-06,No,No,7522.99,Yes,Yes,Yes,503,No,15,2.64
1008925,Kevin,Cooper,1978-10-27,UK,GCSE,96097.14,Married,Male,2004-11-29,Yes,No,142140.47,Yes,No,Yes,668,No,11,2.27
1008926,Jennifer,Hopkins,1985-05-07,USA,Bachelor,181716.31,Single with Partner,Male,2014-02-11,No,No,224548.65,No,No,Yes,834,No,18,4.61
1008927,Patrick,Marshall,1986-12-15,USA,Master,159939.12,Single with Partner,Male,2004-08-30,Yes,No,134898.62,Yes,Yes,Yes,364,Yes,7,1.73
1008928,Felicia,Simmons,1985-05-02,UK,Bachelor,148310.51,Single,Male,2002-05-04,Yes,No,16326.51,No,No,Yes,788,Yes,11,1.58
1008929,Donald,Daniel,1991-08-27,UK,GCSE,113609.91,Married,Male,2015-06-12,No,No,150047.92,Yes,Yes,Yes,408,Yes,12,4.11
1008930,Douglas,Greer,1996-01-09,Canada,Master,124341.58,Single,Male,2010-11-09,No,No,121445.03,No,No,Yes,554,No,20,1.46
1008931,Timothy,Robertson,2005-12-14,UK,Bachelor,132209.7,Divorced,Male,2019-08-18,No,Yes,226769.44,Yes,Yes,Yes,718,No,2,2.09
1008932,Thomas,Costa,1972-03-23,UK,Doctorate,153567.93,Single with Partner,Male,2013-02-08,No,Yes,91059.57,No,Yes,Yes,362,No,14,2.4
1008933,Dawn,Shaw,1990-10-18,UK,Bachelor,169116.61,Single,Male,2008-06-28,No,Yes,188094.71,Yes,No,No,309,Yes,1,2.15
1008934,Mary,Goodman,1995-07-05,USA,Master,120656.03,Married,Male,2006-08-16,Yes,No,9994.69,Yes,No,Yes,346,Yes,16,3.94
1008935,Lindsey,Harris,1962-07-05,USA,GCSE,93054.99,Divorced,Female,2016-09-20,No,No,180484.67,No,No,Yes,422,Yes,15,1.79
1008936,Ian,Ward,1972-08-27,USA,Master,164698.12,Single with Partner,Female,2008-06-27,Yes,No,10765.04,No,Yes,No,678,No,14,3.76
1008937,Laurie,Sanchez,1979-04-22,UK,Master,158776.22,Married,Male,2001-12-06,No,Yes,86440.93,Yes,Yes,No,332,Yes,11,2.17
1008938,Crystal,Murray,1987-12-31,Germany,Doctorate,153879.6,Married,Male,2014-11-15,No,No,237042.22,Yes,No,No,305,Yes,13,4.43
1008939,Marcia,Hamilton,1968-09-15,UK,GCSE,73870.76,Married,Female,2023-01-01,No,Yes,175919.92,Yes,No,No,832,No,16,4.5
1008940,William,Williams,1996-01-31,UK,Bachelor,132942.86,Single with Partner,Male,2008-12-02,No,No,231285.77,Yes,No,Yes,713,No,8,2.12
1008941,Nicholas,Schneider,1992-07-03,USA,Master,128696.94,Single with Partner,Female,2005-12-28,No,Yes,124164.9,No,Yes,Yes,773,No,4,3.39
1008942,Amy,Taylor,1977-05-09,UK,GCSE,51805.2,Married,Male,2006-11-26,No,Yes,151711.67,No,Yes,No,832,No,20,4.25
1008943,Zachary,Edwards,1989-08-04,Germany,Bachelor,176760.38,Single,Male,2016-10-07,Yes,No,129629.98,Yes,Yes,No,669,Yes,15,1.29
1008944,Ryan,Lee,1948-07-17,Canada,Doctorate,167063.03,Divorced,Female,2022-04-14,Yes,No,119924.6,No,Yes,Yes,472,Yes,15,3.27
1008945,Joanne,Shaw,1948-10-02,UK,Bachelor,158409.84,Single with Partner,Female,2006-09-01,No,Yes,144726.37,No,Yes,No,673,Yes,8,4.91
1008946,Ashley,Arias,1981-09-09,Germany,Doctorate,165721.68,Single,Female,2021-12-07,No,No,10109.28,Yes,No,No,686,Yes,4,2.45
1008947,Duane,Freeman,1967-11-05,Germany,GCSE,77688.77,Single,Female,2018-12-21,No,No,46746.71,Yes,No,Yes,375,No,15,3.91
1008948,Mary,Hudson,1956-02-20,Canada,Master,144563.35,Married,Male,2004-07-16,Yes,No,53969.54,Yes,Yes,Yes,332,Yes,8,4.19
1008949,Kelly,Koch,1974-03-13,UK,Bachelor,127796.48,Married,Male,2015-08-16,No,Yes,95959.09,No,No,No,371,Yes,20,3.97
1008950,Mark,Floyd,1997-10-10,USA,Bachelor,191742.59,Married,Male,2018-04-14,Yes,No,108864.96,Yes,No,Yes,602,Yes,7,4.8
1008951,Nicole,Taylor,1995-06-15,UK,Doctorate,167992.9,Single,Male,2020-09-09,No,Yes,185033.65,Yes,No,No,481,No,15,4.07
1008952,Jonathan,Thompson,1977-03-31,Germany,GCSE,90983.81,Divorced,Female,2012-01-03,Yes,No,41718.8,Yes,No,No,590,Yes,19,4.73
1008953,Willie,Castillo,1992-08-15,UK,Doctorate,157119.78,Single with Partner,Male,2016-11-13,No,Yes,142645.17,Yes,Yes,No,818,No,4,1.92
1008954,Charles,Walsh,1982-09-26,USA,Master,180518.45,Single,Male,2008-09-21,Yes,No,68363.37,Yes,No,No,559,Yes,17,3.37
1008955,Jessica,Duncan,1967-12-13,UK,GCSE,80111.74,Single with Partner,Male,2023-03-23,No,No,129107.17,Yes,Yes,Yes,548,Yes,12,2.51
1008956,Katelyn,Ali,1953-08-24,UK,Doctorate,124304.09,Single with Partner,Male,2020-11-21,No,Yes,156803.19,Yes,No,No,502,Yes,1,3.89
1008957,Samuel,Mueller,1955-11-17,USA,Bachelor,191207.76,Married,Male,2011-05-02,Yes,No,145779.65,No,No,Yes,308,No,2,1.61
1008958,Cassandra,Combs,1971-05-21,Germany,Master,144442.89,Single with Partner,Male,2015-06-15,Yes,No,54159.05,Yes,No,No,442,Yes,2,1.72
1008959,Sarah,James,2002-12-15,USA,Bachelor,131031.26,Married,Male,2000-01-31,No,Yes,177479.5,Yes,No,Yes,391,No,14,1.52
1008960,Douglas,Horne,1991-05-28,Germany,Master,127043.28,Single with Partner,Female,2014-02-27,No,No,163585.45,Yes,Yes,Yes,585,No,1,2.08
1008961,Kirsten,Allen,1985-04-09,UK,Master,177635.23,Married,Male,2022-01-04,No,Yes,233028.02,No,No,Yes,668,Yes,5,1.75
1008962,Jacob,Hawkins,1999-03-24,USA,GCSE,91580.96,Married,Male,2000-07-15,Yes,No,158684.32,No,No,No,599,No,3,4.1
1008963,Julie,Sparks,2001-04-14,USA,Master,176012.97,Married,Female,2004-05-21,No,No,180192.97,Yes,No,No,578,Yes,5,3.35
1008964,Steven,Johnson,1977-12-13,UK,GCSE,111912.27,Married,Female,2005-02-05,No,No,202832.5,No,Yes,No,623,Yes,16,2.49
1008965,Brian,Barber,1950-09-21,USA,Bachelor,147915.44,Married,Male,2002-08-15,Yes,No,26858.67,No,Yes,Yes,761,Yes,17,1.82
1008966,Claire,Williamson,1957-09-10,USA,GCSE,77868.77,Divorced,Male,2006-05-31,Yes,No,174205.03,Yes,Yes,Yes,771,No,17,4.21
